"We congratulated Comrade Gromyko on the people's election and wished him good luck in his new accomplishments, hinting that the CPU is on his side.","We congratulated Comrade Gromyko on the people's election and wished him good luck in his new accomplishments, hinting that the CPU is on his side.",我们祝贺葛罗米柯同志当选，希望他有足够好运取得新成就，并暗示乌共是和他一边的。
"We congratulated comrade Shevardnadze on the people's election and wished him good luck in his new accomplishments, hinting that the CPU is on his side.","We congratulated comrade Shevardnadze on the people's election and wished him good luck in his new accomplishments, hinting that the CPU is on his side.",我们祝贺谢瓦尔德纳泽同志当选，希望他有足够好运取得新成就，并暗示乌共是和他一边的。
The implementation of the draft glasnost is being prepared and personnel reform is beginning.,The implementation of the draft glasnost is being prepared and personnel reform is beginning.,正在准备开放政策，正在进行人事改革。
"Comrade Ivashko, a supporter of Perestroika and the renewal of society, was appointed the new second secretary of the Central Committee of the CPU. He has already begun personnel reshuffle in our Party.","Comrade Ivashko, a supporter of Perestroika and the renewal of society, was appointed the new second secretary of the Central Committee of the CPU. He has already begun personnel reshuffle in our Party.",伊瓦什科同志，一位改革和社会主义复兴理论的支持者。他被任命为乌共中央委员会的新任第二书记，并已经在我们党内开始进行人员改组。
"Your loyal comrades from the Communist Party of Ukraine received an informal order to pull and sabotage all of Yakovlev's orders, which made it more difficult for him to implement his reforms on the territory of the Ukrainian SSR.","Your loyal comrades from the Communist Party of Ukraine received an informal order to pull and sabotage all of Yakovlev's orders, which made it more difficult for him to implement his reforms on the territory of the Ukrainian SSR.",你在乌共党内忠诚的同志收到非正式的命令，命令要求阻挠和破坏所有雅科夫列夫的命令，这让他更难以在乌克兰苏维埃社会主义共和国里实施改革。
"The new anti-American propaganda fit precisely into the reciprocal steps of the Soviet government on the expulsion of foreign diplomas, but it was perceived by the people as bothersome and routine.","The new anti-American propaganda fit precisely into the reciprocal steps of the Soviet government on the expulsion of foreign diplomas, but it was perceived by the people as bothersome and routine.",新的反美宣传恰恰符合与苏联政府驱逐外国外交官相反的步骤，但它被人们认为是日常且令人厌烦的。
"About half a year the performances of \""Aria\"" took place, in fact, in a semi-underground regime, and for a long time this could not continue. Vekshtein used all his influence to ensure the rent of the artistic council to the \""metal\"" program and to obta","About half a year the performances of \""Aria\"" took place, in fact, in a semi-underground regime, and for a long time this could not continue. Vekshtein used all his influence to ensure the rent of the artistic council to the \""metal\"" program and to obtain an official permit for the band's performance under a new name \""Aria\"" with this program in one concert section. Efforts were crowned with success, which was the first precedent of approval by the artistic council of the concert of the \""metal\"" band.","在大概半年的时间里，\""阿莉娅\""乐队的演出实际上都处于一种半地下的状态，这种状况是不能够持久的。维克施泰因利用了其全部的影响力以保障艺术委员会对“重金属”节目网开一面，并为乐队以其新名字\""阿莉娅\""在一场音乐会上表演这一节目获得了官方许可。结果大获成功，这也是艺术委员会承认\""重金属\""乐队的首个先例。"
"The adopted decision of the CPU was accepted for execution: mass raids on the house concert, band's arrests and arrests of their listeners began, and the Aria group was unofficially forbidden even to appear on the territory of Ukraine, which aroused dissa","The adopted decision of the CPU was accepted for execution: mass raids on the house concert, band's arrests and arrests of their listeners began, and the Aria group was unofficially forbidden even to appear on the territory of Ukraine, which aroused dissatisfaction among Soviet citizens residing in the Ukrainian SSR.",乌克兰共产党通过的决议被同意执行：对家庭音乐会展开了众多的袭击行动，乐队被逮捕，对他们的听众的逮捕也开始了，而“阿莉娅”乐队甚至被非正式地禁止出现在乌克兰领土上。这在居住在乌克兰共和国的苏联公民中间引起了不满。
"After the approval of the Arias' Youth Council in Moscow, a mass liberalization of creativity began in the Ukrainian SSR. On the orders of the First Secretary, the Council of the Ukrainian SSR began legalizing all groups that had previously been quasi-und","After the approval of the Arias' Youth Council in Moscow, a mass liberalization of creativity began in the Ukrainian SSR. On the orders of the First Secretary, the Council of the Ukrainian SSR began legalizing all groups that had previously been quasi-underground in the territory of our country. This was a bit quick for the present time and officially condemned by Comrade Ligachev, but people liked it.",在莫斯科的青年理事会对“阿莉娅”乐队表示赞许之后，一场规模巨大的创作自由化运动在乌克兰共和国开始了。在第一书记的命令下，乌克兰共和国最高苏维埃开始合法化所有从前曾在我们的国土上处于类地下状态的组织。这在现在这个时候显得有点太快了，并受到了利加乔夫同志的正式谴责，但人民喜欢它。
"The first meeting of the Soviet and American leaders after the long break, held at the initiative of the US in Geneva in November 1985, did not bring practical results. Nevertheless, the Geneva summit drew a line under a certain historical period, when th","The first meeting of the Soviet and American leaders after the long break, held at the initiative of the US in Geneva in November 1985, did not bring practical results. Nevertheless, the Geneva summit drew a line under a certain historical period, when the US completely rejected the dialogue, preferring a brutal pressure on the USSR.",在长时间中断后举行的第一次美苏领导人会晤，在美国倡议之下于1985年11月在日内瓦举行，但并未取得实际成果。虽然如此，日内瓦峰会为一个特定的历史时期划出了界限，此时美国完全拒绝对话，更倾向于向苏联野蛮地施压。
"We proudly congratulated Mikhail Sergeyevich on the Plenum of the Central Committee of the CPSU with his strong-willed decision to start negotiations with the West and return to the detente, reduce the tension of the conflict and ensure peace throughout t","We proudly congratulated Mikhail Sergeyevich on the Plenum of the Central Committee of the CPSU with his strong-willed decision to start negotiations with the West and return to the detente, reduce the tension of the conflict and ensure peace throughout the world.",我们在苏共中央委员会全会上骄傲地祝贺了米哈伊尔·谢尔盖耶维奇意志坚定的有关开始与西方进行谈判并且重新开始缓和，减少冲突之忧并确保世界和平的决定。
"The new anti-American propaganda with great difficulty blended into Gorbachev's new foreign policy position, but was perceived by the people as boringly-ordinary.","The new anti-American propaganda with great difficulty blended into Gorbachev's new foreign policy position, but was perceived by the people as boringly-ordinary.",新的反美宣传给戈尔巴乔夫的新外交立场带来了很大困难，但被人民认为是乏味且平常的。
Everything goes according to plan...,Everything goes according to plan...,一切按计划进行...
"Suddenly, even for Mr. Gorbachev, you decided to address the UN with a report in support of the Anglican Church on behalf of the Ukrainian SSR, your speech, shamed the leaders of Great Britain, forced them to make concessions under the emerging public dis","Suddenly, even for Mr. Gorbachev, you decided to address the UN with a report in support of the Anglican Church on behalf of the Ukrainian SSR, your speech, shamed the leaders of Great Britain, forced them to make concessions under the emerging public discontent.",即使是对于戈尔巴乔夫先生来说也非常突然的是，您决定在联合国代表乌克兰苏维埃社会主义共和国就一个支持圣公会的报告进行演讲，您的演讲让英国领导人们感到羞愧，迫使他们在涌动的公众不满面前做出了让步。
"A new unexpected performance struck Soviet citizens, which allowed to increase warm and friendly attitudes towards old enemies, along with an increase in the popularity of liberal dissidence.","A new unexpected performance struck Soviet citizens, which allowed to increase warm and friendly attitudes towards old enemies, along with an increase in the popularity of liberal dissidence.",一个新的出乎意料的演出触动了苏联公民们，它允许对旧的敌人们秉持温暖和友好的态度，也带来了民众中自由主义异议的增加。
"After the speech that shaked up the population, the American Cultural Month began in the Ukrainian SSR - a museum of American history opened, special American culture began in schools, and American tourists were permited to attend the matinees.","After the speech that shaked up the population, the American Cultural Month began in the Ukrainian SSR - a museum of American history opened, special American culture began in schools, and American tourists were permited to attend the matinees.",在让民众震惊的演讲之后，美国文化月在乌克兰苏维埃社会主义共和国开始了-一个美国历史博物馆开放了，特别的美国文化开始在学校中传播，美国旅游者被允许参加演出。
"New Year's broadcast was suddenly interrupted by interference on the territory of the Ukrainian SSR and no one saw the face of Reagan. Instead, the famous Soviet customization screen hung, and the television and radio broadcasting committee announced a ma","New Year's broadcast was suddenly interrupted by interference on the territory of the Ukrainian SSR and no one saw the face of Reagan. Instead, the famous Soviet customization screen hung, and the television and radio broadcasting committee announced a major breakage due to strong winds and a phenomenal snowfall.",在乌克兰苏维埃社会主义共和国的领土上，新年广播突然被干扰打断了，没人看见里根的面容。取而代之显示的是著名的苏联特色画面，广播电视委员会宣布，强风和暴雪造成了较大规模的信号中断。
"Acceleration led to an increase in the deficit, and not to the expected increase in the growth of the economy. At the same time, this played into the hands of the opponents of the moderate and allowed Perestroika to begin the transition to probing the imp","Acceleration led to an increase in the deficit, and not to the expected increase in the growth of the economy. At the same time, this played into the hands of the opponents of the moderate and allowed Perestroika to begin the transition to probing the implementation of market relations.",“加速战略”导致了赤字的增加，而非期望中的经济增长。与此同时，这一情况被温和派的反对者们所利用，并让“新思维”开始了向探索实行市场关系的方向的转变。
"In the Ukrainian SSR Acceleration was only on paper, in fact, the funds were distributed in another way, and only the most audited model enterprises were forced to conduct it and report to the Center about the same failure as in other republics.","In the Ukrainian SSR Acceleration was only on paper, in fact, the funds were distributed in another way, and only the most audited model enterprises were forced to conduct it and report to the Center about the same failure as in other republics.",在乌克兰苏维埃社会主义共和国，“加速战略”只存在于纸面上，实际上，预算被用于其他用途，并且只有在审计方面最为模范的企业才被强制实行此战略，并向中央报告了与在其他共和国相同的失败结果。
"The CPU was massively reshuffled: the conservatives and old party figures were withdrawn from the Party and replaced by supporters of the renewal of society, which certainly inspired the people with the hope of the end of the bureaucracy regime, but also","The CPU was massively reshuffled: the conservatives and old party figures were withdrawn from the Party and replaced by supporters of the renewal of society, which certainly inspired the people with the hope of the end of the bureaucracy regime, but also deprived you of a part of loyal supporters who did not dream of walking through your head to the top.",乌克兰共产党进行了大规模改组：保守主义者和老党员从党内退出，并被社会复兴的支持者们所代替，这些人当然会用使官僚主义政权终结的希望来激励人们，但也会从您这里夺去一部分不想踩着您的脑袋往上爬的忠诚支持者。
"Individuals from the Politburo and the Central Committee of the CPSU, in their bulk, went to work in the Central Committee of the CPU in smaller posts, like the Central Committee of the city and regional committees, thereby strengthening our power in the","Individuals from the Politburo and the Central Committee of the CPSU, in their bulk, went to work in the Central Committee of the CPU in smaller posts, like the Central Committee of the city and regional committees, thereby strengthening our power in the localities, but provoking popular discontent.",来自政治局和苏共中央委员会的人员成批地前往乌克兰共产党中央委员会工作并担任较低的职务，比如城市或地区的中央委员会，从而加强了我们在地方上的权力，但也引起了民众的不满。
"A fire guard team on duty went to the station. Together with the NPP staff, they stopped a fire that was trying to spread to other power units. It was decided to provide water to the active zone of the reactor for cooling, were extinguishing fires in the","A fire guard team on duty went to the station. Together with the NPP staff, they stopped a fire that was trying to spread to other power units. It was decided to provide water to the active zone of the reactor for cooling, were extinguishing fires in the premises of the station, and measures were taken to prevent a possible explosion. The situation is settled, but many firefighters and staff members, together with residents of nearby settlements, received radiation. However, information about the incident was able to remain classified.\n",一支当班的消防队前往了核电站。他们和核电站的员工一起扑灭了正向其他反应堆蔓延的火灾。向反应堆中的堆芯供应冷却水的决定已经做出，电站建筑中的火势正在被扑灭，并采取了避免可能出现的爆炸的措施。情况稳定了下来，但许多消防员和电站员工，以及附近的居民受到了辐射。不过，关于事故的信息仍处于保密状态。\n
"A fire guard on duty went to the station. Together with the NPP staff, they stopped a fire that was trying to spread to other power units. They made an erroneous decision to provide water to the reactor core to cool it. There were extinguishing fires in t","A fire guard on duty went to the station. Together with the NPP staff, they stopped a fire that was trying to spread to other power units. They made an erroneous decision to provide water to the reactor core to cool it. There were extinguishing fires in the premises of the station, and measures were taken to prevent a possible explosion. They prevented even more serious consequences. In carrying out these works, many station personnel received large doses of radiation, and some even fatal. High doses of radiation were received by residents of nearby settlements. And in Sweden have already discovered a high level of radiation in the territory of the NPP.\n",一支当班的消防队前往了核电站。他们和核电站的员工一起扑灭了正向其他反应堆蔓延的火灾。但他们做出了向反应堆堆芯供水冷却的错误决定。电站建筑中的火势正在被扑灭，并采取了避免可能出现的爆炸的措施。他们避免了更严重的情况。但在进行这些工作的过程中，许多电站员工受到了大剂量辐射，有些甚至足以致命。在附近居住的居民也受到了大剂量辐射。并且，瑞典已经发现了核电站所在地区的辐射水平的升高。\n
"\nFrom the Center, were sent assistance in the form of funds to fight the consequences.","\nFrom the Center, were sent assistance in the form of funds to fight the consequences.",\n中央以资金形式提供了援助，以应对事故的后果。
"April 28, 1986 at 21:00 TASS sends a brief information message: \""At the Ukrainian nuclear power plant there was an accident. Measures are being taken to eliminate the consequences of the accident. The victim is assisted. A government commission has been","April 28, 1986 at 21:00 TASS sends a brief information message: \""At the Ukrainian nuclear power plant there was an accident. Measures are being taken to eliminate the consequences of the accident. The victim is assisted. A government commission has been set up to investigate what happened. \"" In the first days after the accident, the population of the 10-kilometer zone was evacuated. The situation is settled, but many firefighters and staff members received radiation.\n",1986年4月28日晚9点，塔斯社发布了一条简讯：“在乌克兰的核电站发生了一起事故。正在采取措施以消除事故的后果。受害者得到了帮助。一个旨在调查事故原因的政府委员会已经建立起来。”在事故发生后的最初几天中，核电站周围方圆10公里范围内的人口都被疏散了，但许多消防员和核电站员工受到了辐射。\n
"The mass media of the Ukrainian SSR suddenly began to talk about a threat to people's lives, and a map of air flows in Central and Eastern Europe was shown on TV screens. Residents were warned about the existing danger and in the first days after the acci","The mass media of the Ukrainian SSR suddenly began to talk about a threat to people's lives, and a map of air flows in Central and Eastern Europe was shown on TV screens. Residents were warned about the existing danger and in the first days after the accident the population of the 30-kilometer zone was evacuated. The situation is settled, but many firefighters and staff members received radiation.\n",乌克兰苏维埃社会主义共和国的大量媒体突然开始讨论事故对人民生活的威胁，一张中东欧地区的大气流通图被展示在电视屏幕上。居民们受到了正存在危险的警告，在事故发生后的最初几天中核电站周围方圆30公里的人口被疏散了。情况被稳定了下来，但许多消防员和电站员工受到了辐射。\n
\nThe center is very unhappy with the fact that we are panicking.,\nThe center is very unhappy with the fact that we are panicking.,\n中央对我们恐慌的事实感到不快。
"In Kiev and other cities of Ukraine and Belarus, festive demonstrations and festivities devoted to May Day were held. The persons responsible for concealment of information, subsequently explained their decision by the need to prevent panic among the popu","In Kiev and other cities of Ukraine and Belarus, festive demonstrations and festivities devoted to May Day were held. The persons responsible for concealment of information, subsequently explained their decision by the need to prevent panic among the population. The first secretary of the Communist Party of Ukraine V.Shcherbitsky, who organized the May Day demonstration in Kiev on the instructions of Mikhail S. Gorbachev, even brought his grandchildren to the parade.\n",在基辅和乌克兰及白俄罗斯的其他城市，举办了庆祝五一劳动节的节日游行和庆祝活动。负责隐瞒信息的人员后来以“防止民众恐慌”的理由来解释他们的决定。按照米哈伊尔·谢·戈尔巴乔夫的指示在基辅组织五一节日游行的乌克兰共产党第一书记弗·谢尔比茨基甚至带他的孙子参加了游行。\n
"Comrade Shcherbitsky refused to follow the informal order of M.S. Gorbachev held a May Day demonstration and festivities during a time when they could not be held. Instead, all television and radio channels announced a coming bad weather and called everyo","Comrade Shcherbitsky refused to follow the informal order of M.S. Gorbachev held a May Day demonstration and festivities during a time when they could not be held. Instead, all television and radio channels announced a coming bad weather and called everyone to stay at home. Gorbachev is terribly unhappy.\n",谢尔比茨基同志拒绝听从米·谢·戈尔巴乔夫的非正式指令在不能举行庆祝活动的时间举行五一节日游行和节庆活动。与指令相反，所有电台和电视频道都宣布恶劣天气即将到来，并呼吁所有人待在家里。戈尔巴乔夫非常不高兴。\n
Such a large-scale demonstration made a furor and May Day was pushed out of the public's head. Now everyone only talks about the incident.,Such a large-scale demonstration made a furor and May Day was pushed out of the public's head. Now everyone only talks about the incident.,如此大规模的游行导致了骚乱，五一节被从公众的头脑中驱赶出去。现在所有人都在讨论事故。
"The procession of dissidents and nationalists was dispersed by the MVD, their leaders were arrested and interned in a psychiatric hospital. The center is unhappy with such brutal punishment.","The procession of dissidents and nationalists was dispersed by the MVD, their leaders were arrested and interned in a psychiatric hospital. The center is unhappy with such brutal punishment.",异见分子和民族主义者的游行被内务部驱散，他们的领导人被逮捕并被拘押进了精神病院。中央对如此粗暴的惩罚感到不快。
"The procession of dissidents and nationalists was dispersed by the MVD, their leaders were arrested and interned in a psychiatric hospital. The center is unhappy with such brutal punishment. On the basis of distinguished fighters during the dispersal, the","The procession of dissidents and nationalists was dispersed by the MVD, their leaders were arrested and interned in a psychiatric hospital. The center is unhappy with such brutal punishment. On the basis of distinguished fighters during the dispersal, the formation of the OMON was started to confront the demonstrators.",异见分子和民族主义者的游行被内务部驱散，他们的领导人被逮捕并被拘押进了精神病院。中央对如此粗暴的惩罚感到不快。以在驱赶行动中表现突出的战士们为基础，内务部特种警察部队（OMON）开始了组建，以对抗示威者。
"A construction of sarcophaguses began around the Chernobyl NPP, the construction of additional blocks was canceled, the Ukrainian NPP was decommissioned, the construction and commissioning of new Ukrainian nuclear power plants was suspended. The disaster","A construction of sarcophaguses began around the Chernobyl NPP, the construction of additional blocks was canceled, the Ukrainian NPP was decommissioned, the construction and commissioning of new Ukrainian nuclear power plants was suspended. The disaster zone was called the \""Exclusion Zone\"". This required the allocation of funds and led to the receiving of radiation by special brigades, but the area was secured.\n",用于防辐射的石棺的建造围绕着切尔诺贝利核电站展开了，额外防护的建设被取消，乌克兰的核电站退役了，新的乌克兰核电站的建设和服役都被暂停。灾区被称为“禁区”。这需要分配预算并导致了用于监测辐射的特殊部队的进驻，整个区域都被保护了起来。\n
"The construction of the sarcophagus began around the reactor, the construction of additional units was canceled, just like the nuclear power plant itself was decommissioned. This required the allocation of funds and led to the receiving radiation by speci","The construction of the sarcophagus began around the reactor, the construction of additional units was canceled, just like the nuclear power plant itself was decommissioned. This required the allocation of funds and led to the receiving radiation by special brigades, but the area was secured.\n",石棺的建造从反应堆周围开始，附加装置的建造被取消，就像核电站本身被退役一样。这需要拨款，并导致特种旅接收到辐射，但该地区得到了保护。\n
"The government of the Ukrainian SSR set a primary task - to evacuate the population from the territories for another 30 km away from the crash site in order to avoid receiving of radiation by civilians, and only then to consider the issue with the sarcoph","The government of the Ukrainian SSR set a primary task - to evacuate the population from the territories for another 30 km away from the crash site in order to avoid receiving of radiation by civilians, and only then to consider the issue with the sarcophagus. The safe ways of moving the columns of the evacuated population were determined taking into account the already obtained radiation reconnaissance data.\n",乌克兰苏维埃社会主义共和国政府设定了一项首要任务——即疏散从失事地点到30公里以外的人口，以避免平民受到辐射，然后才考虑石棺的问题。移动疏散人群纵队的安全方法确立在已经获得的辐射侦察数据上。\n
"The government of the Ukrainian SSR set a primary task - to prevent any panic. And on all official media there was a propaganda campaign that claimed that there was nothing to fear, and the catastrophe was not a catastrophe, it was just a minor incident.","The government of the Ukrainian SSR set a primary task - to prevent any panic. And on all official media there was a propaganda campaign that claimed that there was nothing to fear, and the catastrophe was not a catastrophe, it was just a minor incident. Everyone was urged to lead ordinary days and, gradually, the men began to believe this, without feeling immediate consequences/..\n",乌克兰苏维埃社会主义共和国政府设定了一项首要任务——防止任何恐慌。在所有的官方媒体上，都有一场宣传运动来声称没有什么可怕的，而灾难并不是灾难，只是一个小事件。每个人都被敦促过平常的日子，没有感受到直接的后果，渐渐地，人民开始相信这一点。\n
Everything goes for the better...,Everything goes for the better...,一切都会好起来的…
"The first Games took place in Moscow (USSR) in July 1986. They were attended by more than 3000 athletes from 79 countries, who played 182 gold medals in 18 sports. At the end of the competition, six world records were broken, several continental and natio","The first Games took place in Moscow (USSR) in July 1986. They were attended by more than 3000 athletes from 79 countries, who played 182 gold medals in 18 sports. At the end of the competition, six world records were broken, several continental and national (Sergey Bubka in pole vaulting, Jackie Joyner-Kersey in the heptathlon, and in cycling were set men and women records). During the Games there were set many world records in different sports.",第一届友好运动会于1986年7月在苏联莫斯科举行。有来自79个国家的3000多名运动员参加比赛，其中18个项目共获得182枚金牌。比赛结束时，有六项世界纪录被打破，几项是欧陆性的和国家性的（谢尔盖·布卡在撑杆跳，杰基·乔伊纳·克西在七项全能，以及男女骑自行车比赛的记录）。在友好运动会期间，在不同的运动项目上创造了多项世界纪录。
"The first Games took place in Moscow (USSR) in July 1986. They were attended by more than 3000 athletes from 79 countries who played 182 gold medals in 18 sports, among which there were some Ukrainian athletes.","The first Games took place in Moscow (USSR) in July 1986. They were attended by more than 3000 athletes from 79 countries who played 182 gold medals in 18 sports, among which there were some Ukrainian athletes.",第一届友好运动会于1986年7月在苏联莫斯科举行。有来自79个国家的3000多名运动员参加比赛，他们在18个项目中获得182枚金牌，其中有一些乌克兰运动员。
"Information about the Goodwill games was completely blocked in the territory of the Ukrainian SSR and was only recognized through rumors, appeared in a broad form only after the games themselves had ended. However, nothing new.","Information about the Goodwill games was completely blocked in the territory of the Ukrainian SSR and was only recognized through rumors, appeared in a broad form only after the games themselves had ended. However, nothing new.",关于友好运动会的消息在乌克兰苏维埃社会主义共和国领土内被完全封锁，只在运动会结束后，通过无处不在的小道消息才得到确认。但是，一切照旧。
"The Soviet-Israeli negotiations, for the first time since the beginning of the confrontation between the USSR and Israel since Brezhnev (considering that the USSR was one of the main supporters of the formation of the State of Israel), ended with the esta","The Soviet-Israeli negotiations, for the first time since the beginning of the confrontation between the USSR and Israel since Brezhnev (considering that the USSR was one of the main supporters of the formation of the State of Israel), ended with the establishment of relations and warming between the two states.",苏联-以色列谈判，自勃列日涅夫时期苏联与以色列首次对抗开始（考虑到苏联是以色列建国的主要支持者之一）以两国建交和关系升温告终。
"After paying the state duty, Ukrainian Jews began to leave the Soviet Union, and after that, in order to register Jews from all over the USSR began to come in the Ukrainian SSR, for living to Israel. Such hasty steps have caused discontent of the Center.","After paying the state duty, Ukrainian Jews began to leave the Soviet Union, and after that, in order to register Jews from all over the USSR began to come in the Ukrainian SSR, for living to Israel. Such hasty steps have caused discontent of the Center.",在缴纳国家移民税后，乌克兰犹太人开始离开苏联，此后，希望生活在以色列的犹太人为了注册，开始从苏联各地来到乌克兰苏维埃社会主义共和国。如此仓促的措施已经引起了中央的不满。
"The Soviet leadership continues to insist and loking for any possibilities for reducing nuclear weapons, long-range and medium-range missiles.","The Soviet leadership continues to insist and loking for any possibilities for reducing nuclear weapons, long-range and medium-range missiles.",苏维埃领导层继续坚持并反复考虑减少核武器、远程和中程导弹的任何可能性。
"The movement \""Nevada-Kiev\"" achieved success, for the first time in the world using a new model - the interaction of people's and parliamentary diplomacy. A delegation from the USA (from the State of Nevada) arrived in the Ukrainian SSR, they walked in a","The movement \""Nevada-Kiev\"" achieved success, for the first time in the world using a new model - the interaction of people's and parliamentary diplomacy. A delegation from the USA (from the State of Nevada) arrived in the Ukrainian SSR, they walked in a peaceful march, calling for a halt to nuclear testing around the world. Thus, the movement became international and acquired its name.","\""内华达-基辅\""运动在世界上首次成功地运用了一种新模式——人民互动与议会外交。一个来自美国（来自内华达州）的代表团抵达乌克兰苏维埃社会主义共和国，他们散步在一个和平的游行中，呼吁全世界停止核试验。因此，这一运动成为国际性的，并因此得名。"
"Private negotiations with Gorbachev have achieved success and about results of the agreements began speaking on all television and radio channels of the USSR: first of all, under the treaty, nuclear weapons will be reduced in the territory of the Ukrainia","Private negotiations with Gorbachev have achieved success and about results of the agreements began speaking on all television and radio channels of the USSR: first of all, under the treaty, nuclear weapons will be reduced in the territory of the Ukrainian SSR, including through international agreements and the export of part to the RSFSR. Thus, within 5 years, a reduction of as much as 15% is being prepared.",与戈尔巴乔夫的私人谈判取得了成功，有关这些协定的结果开始在苏联的所有电视和广播频道上发表：首先，根据该条约，乌克兰苏维埃社会主义共和国领土内的核武器将减少，包括通过国际协定和向俄罗斯联邦苏维埃社会主义共和国出口部分核武器。因此，已准备在五年内减少多达15%的核武器。
