"You spoke at the UN on behalf of the Ukrainian SSR, reading in two hours a report on the atrocities of the fascists on the territory of Ukraine, after which the word was taken by another person. And with a different theme.","You spoke at the UN on behalf of the Ukrainian SSR, reading in two hours a report on the atrocities of the fascists on the territory of Ukraine, after which the word was taken by another person. And with a different theme.",你 代 表 乌 克 兰 苏 维 埃 社 会 主 义 共 和 国 在 联 合 国 报 告 ， 花 费 两 个 小 时 阐 述 了 法 西 斯 分 子 在 乌 克 兰 境 内 法 西 斯 分 子 的 暴 行 。 在 这 之 后 另 一 个 人 以 不 同 的 主 题 进 行 了 报 告 。
The project of the New Political Thinking is being prepared.,The project of the New Political Thinking is being prepared.,正 在 准 备 新 思 维 改 革
"We congratulated Comrade Gromyko on the people's election and wished him good luck in his new accomplishments, hinting that the CPU is on his side.","We congratulated Comrade Gromyko on the people's election and wished him good luck in his new accomplishments, hinting that the CPU is on his side.",我 们 祝 贺 葛 罗 米 柯 同 志 当 选 ， 希 望 他 有 足 够 好 运 取 得 新 成 就 ， 并 暗 示 乌 共 是 和 他 一 边 的 。
"We congratulated comrade Shevardnadze on the people's election and wished him good luck in his new accomplishments, hinting that the CPU is on his side.","We congratulated comrade Shevardnadze on the people's election and wished him good luck in his new accomplishments, hinting that the CPU is on his side.",我 们 祝 贺 谢 瓦 尔 德 纳 泽 同 志 当 选 ， 希 望 他 有 足 够 好 运 取 得 新 成 就 ， 并 暗 示 乌 共 是 和 他 一 边 的 。
The implementation of the draft glasnost is being prepared and personnel reform is beginning.,The implementation of the draft glasnost is being prepared and personnel reform is beginning.,正 在 准 备 开 放 政 策 ， 正 在 进 行 人 事 改 革 。
"Comrade Ivashko, a supporter of Perestroika and the renewal of society, was appointed the new second secretary of the Central Committee of the CPU. He has already begun personnel reshuffle in our Party.","Comrade Ivashko, a supporter of Perestroika and the renewal of society, was appointed the new second secretary of the Central Committee of the CPU. He has already begun personnel reshuffle in our Party.",伊 瓦 什 科 同 志 ， 一 位 改 革 和 社 会 主 义 复 兴 理 论 的 支 持 者 。 他 被 任 命 为 乌 共 中 央 委 员 会 的 新 任 第 二 书 记 ， 并 已 经 在 我 们 党 内 开 始 进 行 人 员 改 组 。
"Your loyal comrades from the Communist Party of Ukraine received an informal order to pull and sabotage all of Yakovlev's orders, which made it more difficult for him to implement his reforms on the territory of the Ukrainian SSR.","Your loyal comrades from the Communist Party of Ukraine received an informal order to pull and sabotage all of Yakovlev's orders, which made it more difficult for him to implement his reforms on the territory of the Ukrainian SSR.",你 在 乌 共 党 内 忠 诚 的 同 志 收 到 非 正 式 的 命 令 ， 命 令 要 求 阻 挠 和 破 坏 所 有 雅 科 夫 列 夫 的 命 令 ， 这 让 他 更 难 以 在 乌 克 兰 苏 维 埃 社 会 主 义 共 和 国 里 实 施 改 革 。
"The new anti-American propaganda fit precisely into the reciprocal steps of the Soviet government on the expulsion of foreign diplomas, but it was perceived by the people as bothersome and routine.","The new anti-American propaganda fit precisely into the reciprocal steps of the Soviet government on the expulsion of foreign diplomas, but it was perceived by the people as bothersome and routine.",新 的 反 美 宣 传 恰 恰 符 合 与 苏 联 政 府 驱 逐 外 国 外 交 官 相 反 的 步 骤 ， 但 它 被 人 们 认 为 是 日 常 且 令 人 厌 烦 的 。
"About half a year the performances of \""Aria\"" took place, in fact, in a semi-underground regime, and for a long time this could not continue. Vekshtein used all his influence to ensure the rent of the artistic council to the \""metal\"" program and to obta","About half a year the performances of \""Aria\"" took place, in fact, in a semi-underground regime, and for a long time this could not continue. Vekshtein used all his influence to ensure the rent of the artistic council to the \""metal\"" program and to obtain an official permit for the band's performance under a new name \""Aria\"" with this program in one concert section. Efforts were crowned with success, which was the first precedent of approval by the artistic council of the concert of the \""metal\"" band.",在 大 概 半 年 的 时 间 里 ， “ 阿 莉 娅 ” 乐 队 的 演 出 实 际 上 都 处 于 一 种 半 地 下 的 状 态 ， 这 种 状 况 是 不 能 够 持 久 的 。 维 克 施 泰 因 利 用 了 其 全 部 的 影 响 力 以 保 障 艺 术 委 员 会 对 “ 重 金 属 ” 节 目 网 开 一 面 ， 并 为 乐 队 以 其 新 名 字 “ 阿 莉 娅 ” 在 一 场 音 乐 会 上 表 演 这 一 节 目 获 得 了 官 方 许 可 。 结 果 大 获 成 功 ， 这 也 是 艺 术 委 员 会 承 认 “ 重 金 属 ” 乐 队 的 首 个 先 例 。
"The adopted decision of the CPU was accepted for execution: mass raids on the house concert, band's arrests and arrests of their listeners began, and the Aria group was unofficially forbidden even to appear on the territory of Ukraine, which aroused dissa","The adopted decision of the CPU was accepted for execution: mass raids on the house concert, band's arrests and arrests of their listeners began, and the Aria group was unofficially forbidden even to appear on the territory of Ukraine, which aroused dissatisfaction among Soviet citizens residing in the Ukrainian SSR.",乌 克 兰 共 产 党 通 过 的 决 议 被 同 意 执 行 ： 对 家 庭 音 乐 会 展 开 了 众 多 的 袭 击 行 动 ， 乐 队 被 逮 捕 ， 对 他 们 的 听 众 的 逮 捕 也 开 始 了 ， 而 “ 阿 莉 娅 ” 乐 队 甚 至 被 非 正 式 地 禁 止 出 现 在 乌 克 兰 领 土 上 。 这 在 居 住 在 乌 克 兰 共 和 国 的 苏 联 公 民 中 间 引 起 了 不 满 。
"After the approval of the Arias' Youth Council in Moscow, a mass liberalization of creativity began in the Ukrainian SSR. On the orders of the First Secretary, the Council of the Ukrainian SSR began legalizing all groups that had previously been quasi-und","After the approval of the Arias' Youth Council in Moscow, a mass liberalization of creativity began in the Ukrainian SSR. On the orders of the First Secretary, the Council of the Ukrainian SSR began legalizing all groups that had previously been quasi-underground in the territory of our country. This was a bit quick for the present time and officially condemned by Comrade Ligachev, but people liked it.",在 莫 斯 科 的 青 年 理 事 会 对 “ 阿 莉 娅 ” 乐 队 表 示 赞 许 之 后 ， 一 场 规 模 巨 大 的 创 作 自 由 化 运 动 在 乌 克 兰 共 和 国 开 始 了 。 在 第 一 书 记 的 命 令 下 ， 乌 克 兰 共 和 国 最 高 苏 维 埃 开 始 合 法 化 所 有 从 前 曾 在 我 们 的 国 土 上 处 于 类 地 下 状 态 的 组 织 。 这 在 现 在 这 个 时 候 显 得 有 点 太 快 了 ， 并 受 到 了 利 加 乔 夫 同 志 的 正 式 谴 责 ， 但 人 民 喜 欢 它 。
"The first meeting of the Soviet and American leaders after the long break, held at the initiative of the US in Geneva in November 1985, did not bring practical results. Nevertheless, the Geneva summit drew a line under a certain historical period, when th","The first meeting of the Soviet and American leaders after the long break, held at the initiative of the US in Geneva in November 1985, did not bring practical results. Nevertheless, the Geneva summit drew a line under a certain historical period, when the US completely rejected the dialogue, preferring a brutal pressure on the USSR.",在 长 时 间 中 断 后 举 行 的 第 一 次 美 苏 领 导 人 会 晤 ， 在 美 国 倡 议 之 下 于 1 9 8 5 年 1 1 月 在 日 内 瓦 举 行 ， 但 并 未 取 得 实 际 成 果 。 虽 然 如 此 ， 日 内 瓦 峰 会 为 一 个 特 定 的 历 史 时 期 划 出 了 界 限 ， 此 时 美 国 完 全 拒 绝 对 话 ， 更 倾 向 于 向 苏 联 野 蛮 地 施 压 。
"We proudly congratulated Mikhail Sergeyevich on the Plenum of the Central Committee of the CPSU with his strong-willed decision to start negotiations with the West and return to the detente, reduce the tension of the conflict and ensure peace throughout t","We proudly congratulated Mikhail Sergeyevich on the Plenum of the Central Committee of the CPSU with his strong-willed decision to start negotiations with the West and return to the detente, reduce the tension of the conflict and ensure peace throughout the world.",我 们 在 苏 共 中 央 委 员 会 全 会 上 骄 傲 地 祝 贺 了 米 哈 伊 尔 · 谢 尔 盖 耶 维 奇 意 志 坚 定 的 有 关 开 始 与 西 方 进 行 谈 判 并 且 重 新 开 始 缓 和 ， 减 少 冲 突 之 忧 并 确 保 世 界 和 平 的 决 定 。
"The new anti-American propaganda with great difficulty blended into Gorbachev's new foreign policy position, but was perceived by the people as boringly-ordinary.","The new anti-American propaganda with great difficulty blended into Gorbachev's new foreign policy position, but was perceived by the people as boringly-ordinary.",新 的 反 美 宣 传 给 戈 尔 巴 乔 夫 的 新 外 交 立 场 带 来 了 很 大 困 难 ， 但 被 人 民 认 为 是 乏 味 且 平 常 的 。
Everything goes according to plan...,Everything goes according to plan...,一 切 按 计 划 进 行 . . .
"Suddenly, even for Mr. Gorbachev, you decided to address the UN with a report in support of the Anglican Church on behalf of the Ukrainian SSR, your speech, shamed the leaders of Great Britain, forced them to make concessions under the emerging public dis","Suddenly, even for Mr. Gorbachev, you decided to address the UN with a report in support of the Anglican Church on behalf of the Ukrainian SSR, your speech, shamed the leaders of Great Britain, forced them to make concessions under the emerging public discontent.",即 使 是 对 于 戈 尔 巴 乔 夫 先 生 来 说 也 非 常 突 然 的 是 ， 您 决 定 在 联 合 国 代 表 乌 克 兰 苏 维 埃 社 会 主 义 共 和 国 就 一 个 支 持 圣 公 会 的 报 告 进 行 演 讲 ， 您 的 演 讲 让 英 国 领 导 人 们 感 到 羞 愧 ， 迫 使 他 们 在 涌 动 的 公 众 不 满 面 前 做 出 了 让 步 。
"A new unexpected performance struck Soviet citizens, which allowed to increase warm and friendly attitudes towards old enemies, along with an increase in the popularity of liberal dissidence.","A new unexpected performance struck Soviet citizens, which allowed to increase warm and friendly attitudes towards old enemies, along with an increase in the popularity of liberal dissidence.",一 个 新 的 出 乎 意 料 的 演 出 触 动 了 苏 联 公 民 们 ， 它 允 许 对 旧 的 敌 人 们 秉 持 温 暖 和 友 好 的 态 度 ， 也 带 来 了 民 众 中 自 由 主 义 异 议 的 增 加 。
"After the speech that shaked up the population, the American Cultural Month began in the Ukrainian SSR - a museum of American history opened, special American culture began in schools, and American tourists were permited to attend the matinees.","After the speech that shaked up the population, the American Cultural Month began in the Ukrainian SSR - a museum of American history opened, special American culture began in schools, and American tourists were permited to attend the matinees.",在 让 民 众 震 惊 的 演 讲 之 后 ， 美 国 文 化 月 在 乌 克 兰 苏 维 埃 社 会 主 义 共 和 国 开 始 了 - 一 个 美 国 历 史 博 物 馆 开 放 了 ， 特 别 的 美 国 文 化 开 始 在 学 校 中 传 播 ， 美 国 旅 游 者 被 允 许 参 加 演 出 。
"New Year's broadcast was suddenly interrupted by interference on the territory of the Ukrainian SSR and no one saw the face of Reagan. Instead, the famous Soviet customization screen hung, and the television and radio broadcasting committee announced a ma","New Year's broadcast was suddenly interrupted by interference on the territory of the Ukrainian SSR and no one saw the face of Reagan. Instead, the famous Soviet customization screen hung, and the television and radio broadcasting committee announced a major breakage due to strong winds and a phenomenal snowfall.",在 乌 克 兰 苏 维 埃 社 会 主 义 共 和 国 的 领 土 上 ， 新 年 广 播 突 然 被 干 扰 打 断 了 ， 没 人 看 见 里 根 的 面 容 。 取 而 代 之 显 示 的 是 著 名 的 苏 联 特 色 画 面 ， 广 播 电 视 委 员 会 宣 布 ， 强 风 和 暴 雪 造 成 了 较 大 规 模 的 信 号 中 断 。
"Acceleration led to an increase in the deficit, and not to the expected increase in the growth of the economy. At the same time, this played into the hands of the opponents of the moderate and allowed Perestroika to begin the transition to probing the imp","Acceleration led to an increase in the deficit, and not to the expected increase in the growth of the economy. At the same time, this played into the hands of the opponents of the moderate and allowed Perestroika to begin the transition to probing the implementation of market relations.",“ 加 速 战 略 ” 导 致 了 赤 字 的 增 加 ， 而 非 期 望 中 的 经 济 增 长 。 与 此 同 时 ， 这 一 情 况 被 温 和 派 的 反 对 者 们 所 利 用 ， 并 让 “ 新 思 维 ” 开 始 了 向 探 索 实 行 市 场 关 系 的 方 向 的 转 变 。
"In the Ukrainian SSR Acceleration was only on paper, in fact, the funds were distributed in another way, and only the most audited model enterprises were forced to conduct it and report to the Center about the same failure as in other republics.","In the Ukrainian SSR Acceleration was only on paper, in fact, the funds were distributed in another way, and only the most audited model enterprises were forced to conduct it and report to the Center about the same failure as in other republics.",在 乌 克 兰 苏 维 埃 社 会 主 义 共 和 国 ， “ 加 速 战 略 ” 只 存 在 于 纸 面 上 ， 实 际 上 ， 预 算 被 用 于 其 他 用 途 ， 并 且 只 有 在 审 计 方 面 最 为 模 范 的 企 业 才 被 强 制 实 行 此 战 略 ， 并 向 中 央 报 告 了 与 在 其 他 共 和 国 相 同 的 失 败 结 果 。
"The CPU was massively reshuffled: the conservatives and old party figures were withdrawn from the Party and replaced by supporters of the renewal of society, which certainly inspired the people with the hope of the end of the bureaucracy regime, but also","The CPU was massively reshuffled: the conservatives and old party figures were withdrawn from the Party and replaced by supporters of the renewal of society, which certainly inspired the people with the hope of the end of the bureaucracy regime, but also deprived you of a part of loyal supporters who did not dream of walking through your head to the top.",乌 克 兰 共 产 党 进 行 了 大 规 模 改 组 ： 保 守 主 义 者 和 老 党 员 从 党 内 退 出 ， 并 被 社 会 复 兴 的 支 持 者 们 所 代 替 ， 这 些 人 当 然 会 用 使 官 僚 主 义 政 权 终 结 的 希 望 来 激 励 人 们 ， 但 也 会 从 您 这 里 夺 去 一 部 分 不 想 踩 着 您 的 脑 袋 往 上 爬 的 忠 诚 支 持 者 。
"Individuals from the Politburo and the Central Committee of the CPSU, in their bulk, went to work in the Central Committee of the CPU in smaller posts, like the Central Committee of the city and regional committees, thereby strengthening our power in the","Individuals from the Politburo and the Central Committee of the CPSU, in their bulk, went to work in the Central Committee of the CPU in smaller posts, like the Central Committee of the city and regional committees, thereby strengthening our power in the localities, but provoking popular discontent.",来 自 政 治 局 和 苏 共 中 央 委 员 会 的 人 员 成 批 地 前 往 乌 克 兰 共 产 党 中 央 委 员 会 工 作 并 担 任 较 低 的 职 务 ， 比 如 城 市 或 地 区 的 中 央 委 员 会 ， 从 而 加 强 了 我 们 在 地 方 上 的 权 力 ， 但 也 引 起 了 民 众 的 不 满 。
"A fire guard team on duty went to the station. Together with the NPP staff, they stopped a fire that was trying to spread to other power units. It was decided to provide water to the active zone of the reactor for cooling, were extinguishing fires in the","A fire guard team on duty went to the station. Together with the NPP staff, they stopped a fire that was trying to spread to other power units. It was decided to provide water to the active zone of the reactor for cooling, were extinguishing fires in the premises of the station, and measures were taken to prevent a possible explosion. The situation is settled, but many firefighters and staff members, together with residents of nearby settlements, received radiation. However, information about the incident was able to remain classified.\n",一 支 当 班 的 消 防 队 前 往 了 核 电 站 。 他 们 和 核 电 站 的 员 工 一 起 扑 灭 了 正 向 其 他 反 应 堆 蔓 延 的 火 灾 。 向 反 应 堆 中 的 堆 芯 供 应 冷 却 水 的 决 定 已 经 做 出 ， 电 站 建 筑 中 的 火 势 正 在 被 扑 灭 ， 并 采 取 了 避 免 可 能 出 现 的 爆 炸 的 措 施 。 情 况 稳 定 了 下 来 ， 但 许 多 消 防 员 和 电 站 员 工 ， 以 及 附 近 的 居 民 受 到 了 辐 射 。 不 过 ， 关 于 事 故 的 信 息 仍 处 于 保 密 状 态 。 \n
"A fire guard on duty went to the station. Together with the NPP staff, they stopped a fire that was trying to spread to other power units. They made an erroneous decision to provide water to the reactor core to cool it. There were extinguishing fires in t","A fire guard on duty went to the station. Together with the NPP staff, they stopped a fire that was trying to spread to other power units. They made an erroneous decision to provide water to the reactor core to cool it. There were extinguishing fires in the premises of the station, and measures were taken to prevent a possible explosion. They prevented even more serious consequences. In carrying out these works, many station personnel received large doses of radiation, and some even fatal. High doses of radiation were received by residents of nearby settlements. And in Sweden have already discovered a high level of radiation in the territory of the NPP.\n",一 支 当 班 的 消 防 队 前 往 了 核 电 站 。 他 们 和 核 电 站 的 员 工 一 起 扑 灭 了 正 向 其 他 反 应 堆 蔓 延 的 火 灾 。 但 他 们 做 出 了 向 反 应 堆 堆 芯 供 水 冷 却 的 错 误 决 定 。 电 站 建 筑 中 的 火 势 正 在 被 扑 灭 ， 并 采 取 了 避 免 可 能 出 现 的 爆 炸 的 措 施 。 他 们 避 免 了 更 严 重 的 情 况 。 但 在 进 行 这 些 工 作 的 过 程 中 ， 许 多 电 站 员 工 受 到 了 大 剂 量 辐 射 ， 有 些 甚 至 足 以 致 命 。 在 附 近 居 住 的 居 民 也 受 到 了 大 剂 量 辐 射 。 并 且 ， 瑞 典 已 经 发 现 了 核 电 站 所 在 地 区 的 辐 射 水 平 的 升 高 。 \n
"\nFrom the Center, were sent assistance in the form of funds to fight the consequences.","\nFrom the Center, were sent assistance in the form of funds to fight the consequences.",\n 中 央 以 资 金 形 式 提 供 了 援 助 ， 以 应 对 事 故 的 后 果 。
"April 28, 1986 at 21:00 TASS sends a brief information message: \""At the Ukrainian nuclear power plant there was an accident. Measures are being taken to eliminate the consequences of the accident. The victim is assisted. A government commission has been","April 28, 1986 at 21:00 TASS sends a brief information message: \""At the Ukrainian nuclear power plant there was an accident. Measures are being taken to eliminate the consequences of the accident. The victim is assisted. A government commission has been set up to investigate what happened. \"" In the first days after the accident, the population of the 10-kilometer zone was evacuated. The situation is settled, but many firefighters and staff members received radiation.\n",1 9 8 6 年 4 月 2 8 日 晚 9 点 ， 塔 斯 社 发 布 了 一 条 简 讯 ： “ 在 乌 克 兰 的 核 电 站 发 生 了 一 起 事 故 。 正 在 采 取 措 施 以 消 除 事 故 的 后 果 。 受 害 者 得 到 了 帮 助 。 一 个 旨 在 调 查 事 故 原 因 的 政 府 委 员 会 已 经 建 立 起 来 。 ” 在 事 故 发 生 后 的 最 初 几 天 中 ， 核 电 站 周 围 方 圆 1 0 公 里 范 围 内 的 人 口 都 被 疏 散 了 ， 但 许 多 消 防 员 和 核 电 站 员 工 受 到 了 辐 射 。 \n
"The mass media of the Ukrainian SSR suddenly began to talk about a threat to people's lives, and a map of air flows in Central and Eastern Europe was shown on TV screens. Residents were warned about the existing danger and in the first days after the acci","The mass media of the Ukrainian SSR suddenly began to talk about a threat to people's lives, and a map of air flows in Central and Eastern Europe was shown on TV screens. Residents were warned about the existing danger and in the first days after the accident the population of the 30-kilometer zone was evacuated. The situation is settled, but many firefighters and staff members received radiation.\n",乌 克 兰 苏 维 埃 社 会 主 义 共 和 国 的 大 量 媒 体 突 然 开 始 讨 论 事 故 对 人 民 生 活 的 威 胁 ， 一 张 中 东 欧 地 区 的 大 气 流 通 图 被 展 示 在 电 视 屏 幕 上 。 居 民 们 受 到 了 正 存 在 危 险 的 警 告 ， 在 事 故 发 生 后 的 最 初 几 天 中 核 电 站 周 围 方 圆 3 0 公 里 的 人 口 被 疏 散 了 。 情 况 被 稳 定 了 下 来 ， 但 许 多 消 防 员 和 电 站 员 工 受 到 了 辐 射 。 \n
\nThe center is very unhappy with the fact that we are panicking.,\nThe center is very unhappy with the fact that we are panicking.,\n 中 央 对 我 们 恐 慌 的 事 实 感 到 不 快 。
"In Kiev and other cities of Ukraine and Belarus, festive demonstrations and festivities devoted to May Day were held. The persons responsible for concealment of information, subsequently explained their decision by the need to prevent panic among the popu","In Kiev and other cities of Ukraine and Belarus, festive demonstrations and festivities devoted to May Day were held. The persons responsible for concealment of information, subsequently explained their decision by the need to prevent panic among the population. The first secretary of the Communist Party of Ukraine V.Shcherbitsky, who organized the May Day demonstration in Kiev on the instructions of Mikhail S. Gorbachev, even brought his grandchildren to the parade.\n",在 基 辅 和 乌 克 兰 及 白 俄 罗 斯 的 其 他 城 市 ， 举 办 了 庆 祝 五 一 劳 动 节 的 节 日 游 行 和 庆 祝 活 动 。 负 责 隐 瞒 信 息 的 人 员 后 来 以 “ 防 止 民 众 恐 慌 ” 的 理 由 来 解 释 他 们 的 决 定 。 按 照 米 哈 伊 尔 · 谢 · 戈 尔 巴 乔 夫 的 指 示 在 基 辅 组 织 五 一 节 日 游 行 的 乌 克 兰 共 产 党 第 一 书 记 弗 · 谢 尔 比 茨 基 甚 至 带 他 的 孙 子 参 加 了 游 行 。 \n
"Comrade Shcherbitsky refused to follow the informal order of M.S. Gorbachev held a May Day demonstration and festivities during a time when they could not be held. Instead, all television and radio channels announced a coming bad weather and called everyo","Comrade Shcherbitsky refused to follow the informal order of M.S. Gorbachev held a May Day demonstration and festivities during a time when they could not be held. Instead, all television and radio channels announced a coming bad weather and called everyone to stay at home. Gorbachev is terribly unhappy.\n",谢 尔 比 茨 基 同 志 拒 绝 听 从 米 · 谢 · 戈 尔 巴 乔 夫 的 非 正 式 指 令 在 不 能 举 行 庆 祝 活 动 的 时 间 举 行 五 一 节 日 游 行 和 节 庆 活 动 。 与 指 令 相 反 ， 所 有 电 台 和 电 视 频 道 都 宣 布 恶 劣 天 气 即 将 到 来 ， 并 呼 吁 所 有 人 待 在 家 里 。 戈 尔 巴 乔 夫 非 常 不 高 兴 。 \n
Such a large-scale demonstration made a furor and May Day was pushed out of the public's head. Now everyone only talks about the incident.,Such a large-scale demonstration made a furor and May Day was pushed out of the public's head. Now everyone only talks about the incident.,如 此 大 规 模 的 游 行 导 致 了 骚 乱 ， 五 一 节 被 从 公 众 的 头 脑 中 驱 赶 出 去 。 现 在 所 有 人 都 在 讨 论 事 故 。
"The procession of dissidents and nationalists was dispersed by the MVD, their leaders were arrested and interned in a psychiatric hospital. The center is unhappy with such brutal punishment.","The procession of dissidents and nationalists was dispersed by the MVD, their leaders were arrested and interned in a psychiatric hospital. The center is unhappy with such brutal punishment.",异 见 分 子 和 民 族 主 义 者 的 游 行 被 内 务 部 驱 散 ， 他 们 的 领 导 人 被 逮 捕 并 被 拘 押 进 了 精 神 病 院 。 中 央 对 如 此 粗 暴 的 惩 罚 感 到 不 快 。
"The procession of dissidents and nationalists was dispersed by the MVD, their leaders were arrested and interned in a psychiatric hospital. The center is unhappy with such brutal punishment. On the basis of distinguished fighters during the dispersal, the","The procession of dissidents and nationalists was dispersed by the MVD, their leaders were arrested and interned in a psychiatric hospital. The center is unhappy with such brutal punishment. On the basis of distinguished fighters during the dispersal, the formation of the OMON was started to confront the demonstrators.",异 见 分 子 和 民 族 主 义 者 的 游 行 被 内 务 部 驱 散 ， 他 们 的 领 导 人 被 逮 捕 并 被 拘 押 进 了 精 神 病 院 。 中 央 对 如 此 粗 暴 的 惩 罚 感 到 不 快 。 以 在 驱 赶 行 动 中 表 现 突 出 的 战 士 们 为 基 础 ， 内 务 部 特 种 警 察 部 队 （ O M O N ） 开 始 了 组 建 ， 以 对 抗 示 威 者 。
